source,destination,timestamp,reporter,value
frontend,shippingservice,1739766820,destination,2380958
recommendationservice,productcatalogservice,1739766820,destination,5168112
unknown,frontend,1739766820,destination,48707885
checkoutservice,cartservice,1739766880,destination,637098
checkoutservice,currencyservice,1739766880,destination,1119382
checkoutservice,emailservice,1739766880,destination,557825
checkoutservice,paymentservice,1739766880,destination,558266
checkoutservice,productcatalogservice,1739766880,destination,565313
checkoutservice,shippingservice,1739766880,destination,1116988
frontend,adservice,1739766880,destination,3298117
frontend,cartservice,1739766880,destination,4769035
frontend,checkoutservice,1739766880,destination,4427524
frontend,currencyservice,1739766880,destination,43620928
frontend,productcatalogservice,1739766880,destination,69983050
frontend,recommendationservice,1739766880,destination,5168459
frontend,shippingservice,1739766880,destination,2381309
recommendationservice,productcatalogservice,1739766880,destination,5168112
unknown,frontend,1739766880,destination,48721538
checkoutservice,cartservice,1739766940,destination,637925
checkoutservice,currencyservice,1739766940,destination,1119706
checkoutservice,emailservice,1739766940,destination,558145
checkoutservice,paymentservice,1739766940,destination,558586
checkoutservice,productcatalogservice,1739766940,destination,565566
checkoutservice,shippingservice,1739766940,destination,1117540
frontend,adservice,1739766940,destination,3299358
frontend,cartservice,1739766940,destination,4772862
frontend,checkoutservice,1739766940,destination,4428359
frontend,currencyservice,1739766940,destination,43631552
frontend,productcatalogservice,1739766940,destination,70001972
frontend,recommendationservice,1739766940,destination,5170715
frontend,shippingservice,1739766940,destination,2381990
recommendationservice,productcatalogservice,1739766940,destination,5170247
unknown,frontend,1739766940,destination,48730291
checkoutservice,cartservice,1739767000,destination,637925
checkoutservice,currencyservice,1739767000,destination,1119706
checkoutservice,emailservice,1739767000,destination,558145
checkoutservice,paymentservice,1739767000,destination,558586
checkoutservice,productcatalogservice,1739767000,destination,565589
checkoutservice,shippingservice,1739767000,destination,1117540
frontend,adservice,1739767000,destination,3299494
frontend,cartservice,1739767000,destination,4772862
frontend,checkoutservice,1739767000,destination,4429702
frontend,currencyservice,1739767000,destination,43637783
frontend,productcatalogservice,1739767000,destination,70014525
frontend,recommendationservice,1739767000,destination,5170715
frontend,shippingservice,1739767000,destination,2381990
recommendationservice,productcatalogservice,1739767000,destination,5170380
unknown,frontend,1739767000,destination,48743119
checkoutservice,cartservice,1739767060,destination,637925
checkoutservice,currencyservice,1739767060,destination,1119706
checkoutservice,emailservice,1739767060,destination,558145
checkoutservice,paymentservice,1739767060,destination,558586
checkoutservice,productcatalogservice,1739767060,destination,565589
checkoutservice,shippingservice,1739767060,destination,1117540
frontend,adservice,1739767060,destination,3299494
frontend,cartservice,1739767060,destination,4772862
frontend,checkoutservice,1739767060,destination,4430935
frontend,currencyservice,1739767060,destination,43644873
frontend,productcatalogservice,1739767060,destination,70025530
frontend,recommendationservice,1739767060,destination,5170715
frontend,shippingservice,1739767060,destination,2381990
recommendationservice,productcatalogservice,1739767060,destination,5170380
unknown,frontend,1739767060,destination,48755374
checkoutservice,cartservice,1739767120,destination,637925
checkoutservice,currencyservice,1739767120,destination,1119706
checkoutservice,emailservice,1739767120,destination,558145
checkoutservice,paymentservice,1739767120,destination,558586
checkoutservice,productcatalogservice,1739767120,destination,565589
checkoutservice,shippingservice,1739767120,destination,1117540
frontend,adservice,1739767120,destination,3299494
frontend,cartservice,1739767120,destination,4772862
frontend,checkoutservice,1739767120,destination,4432340
frontend,currencyservice,1739767120,destination,43651168
frontend,productcatalogservice,1739767120,destination,70038124
frontend,recommendationservice,1739767120,destination,5170715
frontend,shippingservice,1739767120,destination,2381990
recommendationservice,productcatalogservice,1739767120,destination,5170380
unknown,frontend,1739767120,destination,48769392
checkoutservice,cartservice,1739767180,destination,637925
checkoutservice,currencyservice,1739767180,destination,1119706
checkoutservice,emailservice,1739767180,destination,558145
checkoutservice,paymentservice,1739767180,destination,558586
checkoutservice,productcatalogservice,1739767180,destination,565589
checkoutservice,shippingservice,1739767180,destination,1117540
frontend,adservice,1739767180,destination,3299494
frontend,cartservice,1739767180,destination,4772862
frontend,checkoutservice,1739767180,destination,4433601
frontend,currencyservice,1739767180,destination,43658226
frontend,productcatalogservice,1739767180,destination,70049223
frontend,recommendationservice,1739767180,destination,5170715
frontend,shippingservice,1739767180,destination,2381990
recommendationservice,productcatalogservice,1739767180,destination,5170380
unknown,frontend,1739767180,destination,48781791
checkoutservice,cartservice,1739767240,destination,637925
checkoutservice,currencyservice,1739767240,destination,1119768
checkoutservice,emailservice,1739767240,destination,558145
checkoutservice,paymentservice,1739767240,destination,558586
checkoutservice,productcatalogservice,1739767240,destination,565589
checkoutservice,shippingservice,1739767240,destination,1117540
frontend,adservice,1739767240,destination,3299494
frontend,cartservice,1739767240,destination,4772862
frontend,checkoutservice,1739767240,destination,4434992
frontend,currencyservice,1739767240,destination,43664650
frontend,productcatalogservice,1739767240,destination,70061761
frontend,recommendationservice,1739767240,destination,5170715
frontend,shippingservice,1739767240,destination,2381990
recommendationservice,productcatalogservice,1739767240,destination,5170380
unknown,frontend,1739767240,destination,48795758
checkoutservice,cartservice,1739767300,destination,638387
checkoutservice,currencyservice,1739767300,destination,1120042
checkoutservice,emailservice,1739767300,destination,558344
checkoutservice,paymentservice,1739767300,destination,558785
checkoutservice,productcatalogservice,1739767300,destination,565726
checkoutservice,shippingservice,1739767300,destination,1117938
frontend,adservice,1739767300,destination,3300124
frontend,cartservice,1739767300,destination,4774857
frontend,checkoutservice,1739767300,destination,4435939
frontend,currencyservice,1739767300,destination,43673569
frontend,productcatalogservice,1739767300,destination,70075462
frontend,recommendationservice,1739767300,destination,5171792
frontend,shippingservice,1739767300,destination,2382435
recommendationservice,productcatalogservice,1739767300,destination,5171457
unknown,frontend,1739767300,destination,48805381
checkoutservice,cartservice,1739767360,destination,638387
checkoutservice,currencyservice,1739767360,destination,1120042
checkoutservice,emailservice,1739767360,destination,558344
checkoutservice,paymentservice,1739767360,destination,558785
checkoutservice,productcatalogservice,1739767360,destination,565726
checkoutservice,shippingservice,1739767360,destination,1117938
frontend,adservice,1739767360,destination,3300124
frontend,cartservice,1739767360,destination,4774857
frontend,checkoutservice,1739767360,destination,4437316
frontend,currencyservice,1739767360,destination,43679681
frontend,productcatalogservice,1739767360,destination,70087985
frontend,recommendationservice,1739767360,destination,5171792
frontend,shippingservice,1739767360,destination,2382435
recommendationservice,productcatalogservice,1739767360,destination,5171457
unknown,frontend,1739767360,destination,48819002
checkoutservice,cartservice,1739767420,destination,638387
checkoutservice,currencyservice,1739767420,destination,1120042
checkoutservice,emailservice,1739767420,destination,558344
checkoutservice,paymentservice,1739767420,destination,558785
checkoutservice,productcatalogservice,1739767420,destination,565726
checkoutservice,shippingservice,1739767420,destination,1117938
frontend,adservice,1739767420,destination,3300124
frontend,cartservice,1739767420,destination,4774857
frontend,checkoutservice,1739767420,destination,4438543
frontend,currencyservice,1739767420,destination,43686564
frontend,productcatalogservice,1739767420,destination,70098705
frontend,recommendationservice,1739767420,destination,5171792
frontend,shippingservice,1739767420,destination,2382435
recommendationservice,productcatalogservice,1739767420,destination,5171457
unknown,frontend,1739767420,destination,48831020
checkoutservice,cartservice,1739767480,destination,638387
checkoutservice,currencyservice,1739767480,destination,1120042
checkoutservice,emailservice,1739767480,destination,558344
checkoutservice,paymentservice,1739767480,destination,558785
checkoutservice,productcatalogservice,1739767480,destination,565726
checkoutservice,shippingservice,1739767480,destination,1117938
frontend,adservice,1739767480,destination,3300124
frontend,cartservice,1739767480,destination,4774857
frontend,checkoutservice,1739767480,destination,4439917
frontend,currencyservice,1739767480,destination,43692556
frontend,productcatalogservice,1739767480,destination,70111073
frontend,recommendationservice,1739767480,destination,5171792
frontend,shippingservice,1739767480,destination,2382435
recommendationservice,productcatalogservice,1739767480,destination,5171457
unknown,frontend,1739767480,destination,48844769
checkoutservice,cartservice,1739767540,destination,638387
checkoutservice,currencyservice,1739767540,destination,1120042
checkoutservice,emailservice,1739767540,destination,558344
checkoutservice,paymentservice,1739767540,destination,558785
checkoutservice,productcatalogservice,1739767540,destination,565726
checkoutservice,shippingservice,1739767540,destination,1117938
frontend,adservice,1739767540,destination,3300124
frontend,cartservice,1739767540,destination,4774857
frontend,checkoutservice,1739767540,destination,4441111
frontend,currencyservice,1739767540,destination,43698975
frontend,productcatalogservice,1739767540,destination,70121686
frontend,recommendationservice,1739767540,destination,5171792
frontend,shippingservice,1739767540,destination,2382435
recommendationservice,productcatalogservice,1739767540,destination,5171457
unknown,frontend,1739767540,destination,48856541
checkoutservice,cartservice,1739767600,destination,638387
checkoutservice,currencyservice,1739767600,destination,1120100
checkoutservice,emailservice,1739767600,destination,558344
checkoutservice,paymentservice,1739767600,destination,558785
checkoutservice,productcatalogservice,1739767600,destination,565726
checkoutservice,shippingservice,1739767600,destination,1118054
frontend,adservice,1739767600,destination,3300124
frontend,cartservice,1739767600,destination,4774857
frontend,checkoutservice,1739767600,destination,4442351
frontend,currencyservice,1739767600,destination,43705769
frontend,productcatalogservice,1739767600,destination,70132698
frontend,recommendationservice,1739767600,destination,5171796
frontend,shippingservice,1739767600,destination,2382584
recommendationservice,productcatalogservice,1739767600,destination,5171457
unknown,frontend,1739767600,destination,48868878
checkoutservice,cartservice,1739767660,destination,638547
checkoutservice,currencyservice,1739767660,destination,1120100
checkoutservice,emailservice,1739767660,destination,558402
checkoutservice,paymentservice,1739767660,destination,558843
checkoutservice,productcatalogservice,1739767660,destination,565726
checkoutservice,shippingservice,1739767660,destination,1118054
frontend,adservice,1739767660,destination,3300400
frontend,cartservice,1739767660,destination,4775816
frontend,checkoutservice,1739767660,destination,4443369
frontend,currencyservice,1739767660,destination,43712038
frontend,productcatalogservice,1739767660,destination,70143760
frontend,recommendationservice,1739767660,destination,5172212
frontend,shippingservice,1739767660,destination,2382584
recommendationservice,productcatalogservice,1739767660,destination,5171877
unknown,frontend,1739767660,destination,48878787
checkoutservice,cartservice,1739767720,destination,638547
checkoutservice,currencyservice,1739767720,destination,1120100
checkoutservice,emailservice,1739767720,destination,558402
checkoutservice,paymentservice,1739767720,destination,558843
checkoutservice,productcatalogservice,1739767720,destination,565726
checkoutservice,shippingservice,1739767720,destination,1118054
frontend,adservice,1739767720,destination,3300400
frontend,cartservice,1739767720,destination,4775816
frontend,checkoutservice,1739767720,destination,4444720
frontend,currencyservice,1739767720,destination,43719032
frontend,productcatalogservice,1739767720,destination,70156155
frontend,recommendationservice,1739767720,destination,5172212
frontend,shippingservice,1739767720,destination,2382584
recommendationservice,productcatalogservice,1739767720,destination,5171877
unknown,frontend,1739767720,destination,48892595
checkoutservice,cartservice,1739767780,destination,638547
checkoutservice,currencyservice,1739767780,destination,1120100
checkoutservice,emailservice,1739767780,destination,558402
checkoutservice,paymentservice,1739767780,destination,558843
checkoutservice,productcatalogservice,1739767780,destination,565726
checkoutservice,shippingservice,1739767780,destination,1118054
frontend,adservice,1739767780,destination,3300400
frontend,cartservice,1739767780,destination,4775816
frontend,checkoutservice,1739767780,destination,4445957
frontend,currencyservice,1739767780,destination,43725176
frontend,productcatalogservice,1739767780,destination,70167166
frontend,recommendationservice,1739767780,destination,5172212
frontend,shippingservice,1739767780,destination,2382584
recommendationservice,productcatalogservice,1739767780,destination,5171877
unknown,frontend,1739767780,destination,48905464
checkoutservice,cartservice,1739767840,destination,638547
checkoutservice,currencyservice,1739767840,destination,1120100
checkoutservice,emailservice,1739767840,destination,558402
checkoutservice,paymentservice,1739767840,destination,558843
checkoutservice,productcatalogservice,1739767840,destination,565726
checkoutservice,shippingservice,1739767840,destination,1118054
frontend,adservice,1739767840,destination,3300400
frontend,cartservice,1739767840,destination,4775816
frontend,checkoutservice,1739767840,destination,4447308
frontend,currencyservice,1739767840,destination,43732023
frontend,productcatalogservice,1739767840,destination,70179358
frontend,recommendationservice,1739767840,destination,5172212
frontend,shippingservice,1739767840,destination,2382584
recommendationservice,productcatalogservice,1739767840,destination,5171877
unknown,frontend,1739767840,destination,48918456
checkoutservice,cartservice,1739767900,destination,638547
checkoutservice,currencyservice,1739767900,destination,1120100
checkoutservice,emailservice,1739767900,destination,558402
checkoutservice,paymentservice,1739767900,destination,558843
checkoutservice,productcatalogservice,1739767900,destination,565726
checkoutservice,shippingservice,1739767900,destination,1118054
frontend,adservice,1739767900,destination,3300400
frontend,cartservice,1739767900,destination,4775816
frontend,checkoutservice,1739767900,destination,4448651
frontend,currencyservice,1739767900,destination,43738235
frontend,productcatalogservice,1739767900,destination,70191152
frontend,recommendationservice,1739767900,destination,5172212
frontend,shippingservice,1739767900,destination,2382584
recommendationservice,productcatalogservice,1739767900,destination,5171877
unknown,frontend,1739767900,destination,48932025
checkoutservice,cartservice,1739767960,destination,638547
checkoutservice,currencyservice,1739767960,destination,1120100
checkoutservice,emailservice,1739767960,destination,558402
checkoutservice,paymentservice,1739767960,destination,558843
checkoutservice,productcatalogservice,1739767960,destination,565726
checkoutservice,shippingservice,1739767960,destination,1118054
frontend,adservice,1739767960,destination,3300400
frontend,cartservice,1739767960,destination,4775816
frontend,checkoutservice,1739767960,destination,4449893
frontend,currencyservice,1739767960,destination,43745100
frontend,productcatalogservice,1739767960,destination,70202460
frontend,recommendationservice,1739767960,destination,5172212
frontend,shippingservice,1739767960,destination,2382584
recommendationservice,productcatalogservice,1739767960,destination,5171877
unknown,frontend,1739767960,destination,48944198
checkoutservice,cartservice,1739768020,destination,638547
checkoutservice,currencyservice,1739768020,destination,1120100
checkoutservice,emailservice,1739768020,destination,558402
checkoutservice,paymentservice,1739768020,destination,558843
checkoutservice,productcatalogservice,1739768020,destination,565726
checkoutservice,shippingservice,1739768020,destination,1118054
frontend,adservice,1739768020,destination,3300400
frontend,cartservice,1739768020,destination,4775816
frontend,checkoutservice,1739768020,destination,4451253
frontend,currencyservice,1739768020,destination,43751162
frontend,productcatalogservice,1739768020,destination,70214773
frontend,recommendationservice,1739768020,destination,5172212
frontend,shippingservice,1739768020,destination,2382584
recommendationservice,productcatalogservice,1739768020,destination,5171877
unknown,frontend,1739768020,destination,48957906
checkoutservice,cartservice,1739768080,destination,638547
checkoutservice,currencyservice,1739768080,destination,1120100
checkoutservice,emailservice,1739768080,destination,558402
checkoutservice,paymentservice,1739768080,destination,558843
checkoutservice,productcatalogservice,1739768080,destination,565726
checkoutservice,shippingservice,1739768080,destination,1118054
frontend,adservice,1739768080,destination,3300400
frontend,cartservice,1739768080,destination,4775816
frontend,checkoutservice,1739768080,destination,4452445
frontend,currencyservice,1739768080,destination,43758144
frontend,productcatalogservice,1739768080,destination,70225492
frontend,recommendationservice,1739768080,destination,5172212
frontend,shippingservice,1739768080,destination,2382584
recommendationservice,productcatalogservice,1739768080,destination,5171877
unknown,frontend,1739768080,destination,48969857
checkoutservice,cartservice,1739768140,destination,638547
checkoutservice,currencyservice,1739768140,destination,1120100
checkoutservice,emailservice,1739768140,destination,558402
checkoutservice,paymentservice,1739768140,destination,558843
checkoutservice,productcatalogservice,1739768140,destination,565726
checkoutservice,shippingservice,1739768140,destination,1118054
frontend,adservice,1739768140,destination,3300400
frontend,cartservice,1739768140,destination,4775816
frontend,checkoutservice,1739768140,destination,4453814
frontend,currencyservice,1739768140,destination,43764135
frontend,productcatalogservice,1739768140,destination,70237737
frontend,recommendationservice,1739768140,destination,5172212
frontend,shippingservice,1739768140,destination,2382584
recommendationservice,productcatalogservice,1739768140,destination,5171877
unknown,frontend,1739768140,destination,48983495
checkoutservice,cartservice,1739768200,destination,638547
checkoutservice,currencyservice,1739768200,destination,1120100
checkoutservice,emailservice,1739768200,destination,558402
checkoutservice,paymentservice,1739768200,destination,558843
checkoutservice,productcatalogservice,1739768200,destination,565726
checkoutservice,shippingservice,1739768200,destination,1118054
frontend,adservice,1739768200,destination,3300400
frontend,cartservice,1739768200,destination,4775816
frontend,checkoutservice,1739768200,destination,4454985
frontend,currencyservice,1739768200,destination,43771042
frontend,productcatalogservice,1739768200,destination,70248349
frontend,recommendationservice,1739768200,destination,5172212
frontend,shippingservice,1739768200,destination,2382584
recommendationservice,productcatalogservice,1739768200,destination,5171877
unknown,frontend,1739768200,destination,48995392
checkoutservice,cartservice,1739768260,destination,638547
checkoutservice,currencyservice,1739768260,destination,1120100
checkoutservice,emailservice,1739768260,destination,558402
checkoutservice,paymentservice,1739768260,destination,558843
checkoutservice,productcatalogservice,1739768260,destination,565726
checkoutservice,shippingservice,1739768260,destination,1118054
frontend,adservice,1739768260,destination,3300400
frontend,cartservice,1739768260,destination,4775816
frontend,checkoutservice,1739768260,destination,4456359
frontend,currencyservice,1739768260,destination,43777007
frontend,productcatalogservice,1739768260,destination,70260622
frontend,recommendationservice,1739768260,destination,5172212
frontend,shippingservice,1739768260,destination,2382584
recommendationservice,productcatalogservice,1739768260,destination,5171877
unknown,frontend,1739768260,destination,49008994
checkoutservice,cartservice,1739768320,destination,638663
checkoutservice,currencyservice,1739768320,destination,1120436
checkoutservice,emailservice,1739768320,destination,558402
checkoutservice,paymentservice,1739768320,destination,559037
checkoutservice,productcatalogservice,1739768320,destination,565726
checkoutservice,shippingservice,1739768320,destination,1118442
frontend,adservice,1739768320,destination,3300400
frontend,cartservice,1739768320,destination,4776642
frontend,checkoutservice,1739768320,destination,4457538
frontend,currencyservice,1739768320,destination,43785848
frontend,productcatalogservice,1739768320,destination,70271171
frontend,recommendationservice,1739768320,destination,5173335
frontend,shippingservice,1739768320,destination,2383080
recommendationservice,productcatalogservice,1739768320,destination,5171877
unknown,frontend,1739768320,destination,49020731
checkoutservice,cartservice,1739768380,destination,638938
checkoutservice,currencyservice,1739768380,destination,1120436
checkoutservice,emailservice,1739768380,destination,558596
checkoutservice,paymentservice,1739768380,destination,559037
checkoutservice,productcatalogservice,1739768380,destination,565868
checkoutservice,shippingservice,1739768380,destination,1118442
frontend,adservice,1739768380,destination,3301073
frontend,cartservice,1739768380,destination,4777889
frontend,checkoutservice,1739768380,destination,4458464
frontend,currencyservice,1739768380,destination,43791900
frontend,productcatalogservice,1739768380,destination,70285077
frontend,recommendationservice,1739768380,destination,5173335
frontend,shippingservice,1739768380,destination,2383080
recommendationservice,productcatalogservice,1739768380,destination,5173000
unknown,frontend,1739768380,destination,49030068
checkoutservice,cartservice,1739768440,destination,638938
checkoutservice,currencyservice,1739768440,destination,1120436
checkoutservice,emailservice,1739768440,destination,558596
checkoutservice,paymentservice,1739768440,destination,559037
checkoutservice,productcatalogservice,1739768440,destination,565868
checkoutservice,shippingservice,1739768440,destination,1118442
frontend,adservice,1739768440,destination,3301073
frontend,cartservice,1739768440,destination,4777889
frontend,checkoutservice,1739768440,destination,4459653
frontend,currencyservice,1739768440,destination,43798196
frontend,productcatalogservice,1739768440,destination,70295895
frontend,recommendationservice,1739768440,destination,5173335
frontend,shippingservice,1739768440,destination,2383080
recommendationservice,productcatalogservice,1739768440,destination,5173000
unknown,frontend,1739768440,destination,49042072
checkoutservice,cartservice,1739768500,destination,638938
checkoutservice,currencyservice,1739768500,destination,1120436
checkoutservice,emailservice,1739768500,destination,558596
checkoutservice,paymentservice,1739768500,destination,559037
checkoutservice,productcatalogservice,1739768500,destination,565868
checkoutservice,shippingservice,1739768500,destination,1118442
frontend,adservice,1739768500,destination,3301073
frontend,cartservice,1739768500,destination,4777889
frontend,checkoutservice,1739768500,destination,4460891
frontend,currencyservice,1739768500,destination,43804339
frontend,productcatalogservice,1739768500,destination,70306848
frontend,recommendationservice,1739768500,destination,5173335
frontend,shippingservice,1739768500,destination,2383080
recommendationservice,productcatalogservice,1739768500,destination,5173000
unknown,frontend,1739768500,destination,49054369
checkoutservice,cartservice,1739768560,destination,638938
checkoutservice,currencyservice,1739768560,destination,1120436
checkoutservice,emailservice,1739768560,destination,558596
checkoutservice,paymentservice,1739768560,destination,559037
checkoutservice,productcatalogservice,1739768560,destination,565868
checkoutservice,shippingservice,1739768560,destination,1118442
frontend,adservice,1739768560,destination,3301073
frontend,cartservice,1739768560,destination,4777889
frontend,checkoutservice,1739768560,destination,4462034
frontend,currencyservice,1739768560,destination,43810445
frontend,productcatalogservice,1739768560,destination,70316960
frontend,recommendationservice,1739768560,destination,5173335
frontend,shippingservice,1739768560,destination,2383080
recommendationservice,productcatalogservice,1739768560,destination,5173000
unknown,frontend,1739768560,destination,49065592
checkoutservice,cartservice,1739768620,destination,638938
checkoutservice,currencyservice,1739768620,destination,1120436
checkoutservice,emailservice,1739768620,destination,558596
checkoutservice,paymentservice,1739768620,destination,559037
checkoutservice,productcatalogservice,1739768620,destination,565868
checkoutservice,shippingservice,1739768620,destination,1118442
frontend,adservice,1739768620,destination,3301073
frontend,cartservice,1739768620,destination,4777889
frontend,checkoutservice,1739768620,destination,4463349
frontend,currencyservice,1739768620,destination,43817078
frontend,productcatalogservice,1739768620,destination,70328665
frontend,recommendationservice,1739768620,destination,5173335
frontend,shippingservice,1739768620,destination,2383080
recommendationservice,productcatalogservice,1739768620,destination,5173000
unknown,frontend,1739768620,destination,49078633
checkoutservice,cartservice,1739768680,destination,638938
checkoutservice,currencyservice,1739768680,destination,1120789
checkoutservice,emailservice,1739768680,destination,558596
checkoutservice,paymentservice,1739768680,destination,559095
checkoutservice,productcatalogservice,1739768680,destination,565868
checkoutservice,shippingservice,1739768680,destination,1118846
frontend,adservice,1739768680,destination,3301073
frontend,cartservice,1739768680,destination,4777889
frontend,checkoutservice,1739768680,destination,4464511
frontend,currencyservice,1739768680,destination,43825813
frontend,productcatalogservice,1739768680,destination,70338958
frontend,recommendationservice,1739768680,destination,5174057
frontend,shippingservice,1739768680,destination,2383626
recommendationservice,productcatalogservice,1739768680,destination,5173000
unknown,frontend,1739768680,destination,49090305
checkoutservice,cartservice,1739768740,destination,639432
checkoutservice,currencyservice,1739768740,destination,1120789
checkoutservice,emailservice,1739768740,destination,558798
checkoutservice,paymentservice,1739768740,destination,559239
checkoutservice,productcatalogservice,1739768740,destination,566019
checkoutservice,shippingservice,1739768740,destination,1118846
frontend,adservice,1739768740,destination,3301849
frontend,cartservice,1739768740,destination,4780804
frontend,checkoutservice,1739768740,destination,4465513
frontend,currencyservice,1739768740,destination,43832688
frontend,productcatalogservice,1739768740,destination,70354465
frontend,recommendationservice,1739768740,destination,5174602
frontend,shippingservice,1739768740,destination,2383626
recommendationservice,productcatalogservice,1739768740,destination,5174267
unknown,frontend,1739768740,destination,49100306
checkoutservice,cartservice,1739768800,destination,639432
checkoutservice,currencyservice,1739768800,destination,1120789
checkoutservice,emailservice,1739768800,destination,558798
checkoutservice,paymentservice,1739768800,destination,559239
checkoutservice,productcatalogservice,1739768800,destination,566019
checkoutservice,shippingservice,1739768800,destination,1118846
frontend,adservice,1739768800,destination,3301849
frontend,cartservice,1739768800,destination,4780804
frontend,checkoutservice,1739768800,destination,4466808
frontend,currencyservice,1739768800,destination,43838692
frontend,productcatalogservice,1739768800,destination,70365983
frontend,recommendationservice,1739768800,destination,5174602
frontend,shippingservice,1739768800,destination,2383626
recommendationservice,productcatalogservice,1739768800,destination,5174267
unknown,frontend,1739768800,destination,49113754
checkoutservice,cartservice,1739768860,destination,639432
checkoutservice,currencyservice,1739768860,destination,1120789
checkoutservice,emailservice,1739768860,destination,558798
checkoutservice,paymentservice,1739768860,destination,559239
checkoutservice,productcatalogservice,1739768860,destination,566019
checkoutservice,shippingservice,1739768860,destination,1118846
frontend,adservice,1739768860,destination,3301849
frontend,cartservice,1739768860,destination,4780804
frontend,checkoutservice,1739768860,destination,4468014
frontend,currencyservice,1739768860,destination,43845429
frontend,productcatalogservice,1739768860,destination,70377096
frontend,recommendationservice,1739768860,destination,5174602
frontend,shippingservice,1739768860,destination,2383626
recommendationservice,productcatalogservice,1739768860,destination,5174267
unknown,frontend,1739768860,destination,49125516
checkoutservice,cartservice,1739768920,destination,639432
checkoutservice,currencyservice,1739768920,destination,1120789
checkoutservice,emailservice,1739768920,destination,558798
checkoutservice,paymentservice,1739768920,destination,559239
checkoutservice,productcatalogservice,1739768920,destination,566019
checkoutservice,shippingservice,1739768920,destination,1118846
frontend,adservice,1739768920,destination,3301849
frontend,cartservice,1739768920,destination,4780804
frontend,checkoutservice,1739768920,destination,4469347
frontend,currencyservice,1739768920,destination,43851385
frontend,productcatalogservice,1739768920,destination,70389146
frontend,recommendationservice,1739768920,destination,5174602
frontend,shippingservice,1739768920,destination,2383626
recommendationservice,productcatalogservice,1739768920,destination,5174267
unknown,frontend,1739768920,destination,49138939
checkoutservice,cartservice,1739768980,destination,639432
checkoutservice,currencyservice,1739768980,destination,1120789
checkoutservice,emailservice,1739768980,destination,558798
checkoutservice,paymentservice,1739768980,destination,559239
checkoutservice,productcatalogservice,1739768980,destination,566019
checkoutservice,shippingservice,1739768980,destination,1118846
frontend,adservice,1739768980,destination,3301849
frontend,cartservice,1739768980,destination,4780804
frontend,checkoutservice,1739768980,destination,4470524
frontend,currencyservice,1739768980,destination,43858182
frontend,productcatalogservice,1739768980,destination,70399610
frontend,recommendationservice,1739768980,destination,5174602
frontend,shippingservice,1739768980,destination,2383626
recommendationservice,productcatalogservice,1739768980,destination,5174267
unknown,frontend,1739768980,destination,49150612
checkoutservice,cartservice,1739769040,destination,639432
checkoutservice,currencyservice,1739769040,destination,1120916
checkoutservice,emailservice,1739769040,destination,558798
checkoutservice,paymentservice,1739769040,destination,559253
checkoutservice,productcatalogservice,1739769040,destination,566019
checkoutservice,shippingservice,1739769040,destination,1119024
frontend,adservice,1739769040,destination,3301849
frontend,cartservice,1739769040,destination,4780804
frontend,checkoutservice,1739769040,destination,4471857
frontend,currencyservice,1739769040,destination,43864885
frontend,productcatalogservice,1739769040,destination,70411697
frontend,recommendationservice,1739769040,destination,5174889
frontend,shippingservice,1739769040,destination,2383975
recommendationservice,productcatalogservice,1739769040,destination,5174267
unknown,frontend,1739769040,destination,49164072
checkoutservice,cartservice,1739769100,destination,639959
checkoutservice,currencyservice,1739769100,destination,1120916
checkoutservice,emailservice,1739769100,destination,558887
checkoutservice,paymentservice,1739769100,destination,559328
checkoutservice,productcatalogservice,1739769100,destination,566057
checkoutservice,shippingservice,1739769100,destination,1119024
frontend,adservice,1739769100,destination,3302251
frontend,cartservice,1739769100,destination,4783240
frontend,checkoutservice,1739769100,destination,4472523
frontend,currencyservice,1739769100,destination,43870877
frontend,productcatalogservice,1739769100,destination,70421209
frontend,recommendationservice,1739769100,destination,5175300
frontend,shippingservice,1739769100,destination,2383975
recommendationservice,productcatalogservice,1739769100,destination,5174965
unknown,frontend,1739769100,destination,49170784
checkoutservice,cartservice,1739769160,destination,639959
checkoutservice,currencyservice,1739769160,destination,1120916
checkoutservice,emailservice,1739769160,destination,558887
checkoutservice,paymentservice,1739769160,destination,559328
checkoutservice,productcatalogservice,1739769160,destination,566057
checkoutservice,shippingservice,1739769160,destination,1119024
frontend,adservice,1739769160,destination,3302251
frontend,cartservice,1739769160,destination,4783240
frontend,checkoutservice,1739769160,destination,4473843
frontend,currencyservice,1739769160,destination,43876899
frontend,productcatalogservice,1739769160,destination,70433135
frontend,recommendationservice,1739769160,destination,5175300
frontend,shippingservice,1739769160,destination,2383975
recommendationservice,productcatalogservice,1739769160,destination,5174965
unknown,frontend,1739769160,destination,49184060
checkoutservice,cartservice,1739769220,destination,639959
checkoutservice,currencyservice,1739769220,destination,1120916
checkoutservice,emailservice,1739769220,destination,558887
checkoutservice,paymentservice,1739769220,destination,559328
checkoutservice,productcatalogservice,1739769220,destination,566057
checkoutservice,shippingservice,1739769220,destination,1119024
frontend,adservice,1739769220,destination,3302251
frontend,cartservice,1739769220,destination,4783240
frontend,checkoutservice,1739769220,destination,4475033
frontend,currencyservice,1739769220,destination,43883722
frontend,productcatalogservice,1739769220,destination,70443920
frontend,recommendationservice,1739769220,destination,5175300
frontend,shippingservice,1739769220,destination,2383975
recommendationservice,productcatalogservice,1739769220,destination,5174965
